source_document,source_url,source_page,section_heading,section_start_page,section_end_page,announcement_date,effective_date,review_period,event_type,event_type_basis,company_name,symbol,old_symbol,new_symbol,isin,extraction_status,extraction_notes
ind_prs21022025.pdf,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,Page 3,b) Nifty 500,2,3,"February 21, 2025","March 28, 2025",2025-MAR,ADDITION,The following companies are being included,Premier Energies Ltd.,PREMIERENE,,,,PASS,Extracted from ind_prs21022025.pdf Page 3 table
ind_prs21022025.pdf,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,Page 3,b) Nifty 500,2,3,"February 21, 2025","March 28, 2025",2025-MAR,ADDITION,The following companies are being included,Reliance Power Ltd.,RPOWER,,,,PASS,Extracted from ind_prs21022025.pdf Page 3 table
ind_prs21022025.pdf,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,Page 3,b) Nifty 500,2,3,"February 21, 2025","March 28, 2025",2025-MAR,ADDITION,The following companies are being included,Sagility India Ltd.,SAGILITY,,,,PASS,Extracted from ind_prs21022025.pdf Page 3 table
ind_prs21022025.pdf,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,Page 3,b) Nifty 500,2,3,"February 21, 2025","March 28, 2025",2025-MAR,ADDITION,The following companies are being included,Sai Life Sciences Ltd.,SAILIFE,,,,PASS,Extracted from ind_prs21022025.pdf Page 3 table
ind_prs21022025.pdf,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,Page 3,b) Nifty 500,2,3,"February 21, 2025","March 28, 2025",2025-MAR,ADDITION,The following companies are being included,Sarda Energy and Minerals Ltd.,SARDAEN,,,,PASS,Extracted from ind_prs21022025.pdf Page 3 table
ind_prs21022025.pdf,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,Page 3,b) Nifty 500,2,3,"February 21, 2025","March 28, 2025",2025-MAR,ADDITION,The following companies are being included,Swiggy Ltd.,SWIGGY,,,,PASS,Extracted from ind_prs21022025.pdf Page 3 table
ind_prs21022025.pdf,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,Page 3,b) Nifty 500,2,3,"February 21, 2025","March 28, 2025",2025-MAR,ADDITION,The following companies are being included,Transformers And Rectifiers (India) Ltd.,TARIL,,,,PASS,Extracted from ind_prs21022025.pdf Page 3 table | repeated_source_event
ind_prs21022025.pdf,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,Page 3,b) Nifty 500,2,3,"February 21, 2025","March 28, 2025",2025-MAR,ADDITION,The following companies are being included,Vishal Mega Mart Ltd.,VMM,,,,PASS,Extracted from ind_prs21022025.pdf Page 3 table | repeated_source_event
ind_prs21022025.pdf,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,Page 3,b) Nifty 500,2,3,"February 21, 2025","March 28, 2025",2025-MAR,ADDITION,The following companies are being included,Waaree Energies Ltd.,WAAREEENER,,,,PASS,Extracted from ind_prs21022025.pdf Page 3 table | repeated_source_event
ind_prs21022025.pdf,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,Page 3,b) Nifty 500,2,3,"February 21, 2025","March 28, 2025",2025-MAR,ADDITION,The following companies are being included,Wockhardt Ltd.,WOCKPHARMA,,,,PASS,Extracted from ind_prs21022025.pdf Page 3 table
ind_prs21022025.pdf,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,Page 3,b) Nifty 500,2,3,"February 21, 2025","March 28, 2025",2025-MAR,ADDITION,The following companies are being included,Zen Technologies Ltd.,ZENTEC,,,,PASS,Extracted from ind_prs21022025.pdf Page 3 table
ind_prs21042025_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs21042025_1.pdf,Page 1,1) Nifty500 Shariah,1,1,"April 21, 2025","April 30, 2025",2025-MAR,ADDITION,The following companies are being included,Sagility India Ltd.,SAGILITY,,,,PASS,Extracted from ind_prs21042025_1.pdf Page 1 table
ind_prs21042025_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs21042025_1.pdf,Page 1,1) Nifty500 Shariah,1,1,"April 21, 2025","April 30, 2025",2025-MAR,ADDITION,The following companies are being included,Sundram Fasteners Ltd.,SUNDRMFAST,,,,PASS,Extracted from ind_prs21042025_1.pdf Page 1 table
ind_prs21042025_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs21042025_1.pdf,Page 1,1) Nifty500 Shariah,1,1,"April 21, 2025","April 30, 2025",2025-MAR,ADDITION,The following companies are being included,Varun Beverages Ltd.,VBL,,,,PASS,Extracted from ind_prs21042025_1.pdf Page 1 table
ind_prs21062024_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs21062024_1.pdf,Page 1,1) Nifty500 Shariah,1,1,"June 21, 2024","June 28, 2024",2024-JUN,DELETION,The following companies are being excluded,ABB India Ltd.,ABB,,,,PASS,Extracted from ind_prs21062024_1.pdf Page 1 table
ind_prs22042021.pdf,https://www.niftyindices.com/Press_Release/ind_prs22042021.pdf,Page 1,1) NIFTY 500,1,1,"April 22, 2021","April 29, 2021",2021-MAR,DELETION,The following companies are being excluded,GHCL Ltd.,GHCL,,,,PASS,Extracted from ind_prs22042021.pdf Page 1 table
ind_prs22042021.pdf,https://www.niftyindices.com/Press_Release/ind_prs22042021.pdf,Page 1,1) NIFTY 500,1,1,"April 22, 2021","April 29, 2021",2021-MAR,DELETION,The following companies are being excluded,Tata Steel BSL Ltd.,TATASTLBSL,,,,PASS,Extracted from ind_prs22042021.pdf Page 1 table
ind_prs22042021.pdf,https://www.niftyindices.com/Press_Release/ind_prs22042021.pdf,Page 1,1) NIFTY 500,1,1,"April 22, 2021","April 29, 2021",2021-MAR,DELETION,The following companies are being excluded,Burger King India Ltd.,BURGERKING,,,,PASS,Extracted from ind_prs22042021.pdf Page 1 table
ind_prs22042021.pdf,https://www.niftyindices.com/Press_Release/ind_prs22042021.pdf,Page 1,1) NIFTY 500,1,1,"April 22, 2021","April 29, 2021",2021-MAR,DELETION,The following companies are being excluded,Infibeam Avenues Ltd.,INFIBEAM,,,,PASS,Extracted from ind_prs22042021.pdf Page 1 table
ind_prs22052024.pdf,https://www.niftyindices.com/Press_Release/ind_prs22052024.pdf,Page 1,2) Nifty500 Shariah,1,3,"May 22, 2024","May 31, 2024",2024-MAY,DELETION,The following companies are being excluded,Abbott India Ltd.,ABBOTINDIA,,,,PASS,Extracted from ind_prs22052024.pdf Page 1 table
ind_prs22052024.pdf,https://www.niftyindices.com/Press_Release/ind_prs22052024.pdf,Page 1,2) Nifty500 Shariah,1,3,"May 22, 2024","May 31, 2024",2024-MAY,DELETION,The following companies are being excluded,Adani Enterprises Ltd.,ADANIENT,,,,PASS,Extracted from ind_prs22052024.pdf Page 1 table
ind_prs22052024.pdf,https://www.niftyindices.com/Press_Release/ind_prs22052024.pdf,Page 1,2) Nifty500 Shariah,1,3,"May 22, 2024","May 31, 2024",2024-MAY,DELETION,The following companies are being excluded,AIA Engineering Ltd.,AIAENG,,,,PASS,Extracted from ind_prs22052024.pdf Page 1 table
ind_prs22052024.pdf,https://www.niftyindices.com/Press_Release/ind_prs22052024.pdf,Page 1,2) Nifty500 Shariah,1,3,"May 22, 2024","May 31, 2024",2024-MAY,DELETION,The following companies are being excluded,Biocon Ltd.,BIOCON,,,,PASS,Extracted from ind_prs22052024.pdf Page 1 table
ind_prs22052024.pdf,https://www.niftyindices.com/Press_Release/ind_prs22052024.pdf,Page 1,2) Nifty500 Shariah,1,3,"May 22, 2024","May 31, 2024",2024-MAY,DELETION,The following companies are being excluded,Birla Corporation Ltd.,BIRLACORPN,,,,PASS,Extracted from ind_prs22052024.pdf Page 1 table
ind_prs22052024.pdf,https://www.niftyindices.com/Press_Release/ind_prs22052024.pdf,Page 1,2) Nifty500 Shariah,1,3,"May 22, 2024","May 31, 2024",2024-MAY,DELETION,The following companies are being excluded,Computer Age Management Services Ltd.,CAMS,,,,PASS,Extracted from ind_prs22052024.pdf Page 1 table
ind_prs22052024.pdf,https://www.niftyindices.com/Press_Release/ind_prs22052024.pdf,Page 1,2) Nifty500 Shariah,1,3,"May 22, 2024","May 31, 2024",2024-MAY,DELETION,The following companies are being excluded,Container Corporation of India Ltd.,CONCOR,,,,PASS,Extracted from ind_prs22052024.pdf Page 1 table
ind_prs22052024.pdf,https://www.niftyindices.com/Press_Release/ind_prs22052024.pdf,Page 1,2) Nifty500 Shariah,1,3,"May 22, 2024","May 31, 2024",2024-MAY,DELETION,The following companies are being excluded,Divi's Laboratories Ltd.,DIVISLAB,,,,PASS,Extracted from ind_prs22052024.pdf Page 1 table
ind_prs22052024.pdf,https://www.niftyindices.com/Press_Release/ind_prs22052024.pdf,Page 1,2) Nifty500 Shariah,1,3,"May 22, 2024","May 31, 2024",2024-MAY,DELETION,The following companies are being excluded,Grasim Industries Ltd.,GRASIM,,,,PASS,Extracted from ind_prs22052024.pdf Page 1 table
ind_prs22052024.pdf,https://www.niftyindices.com/Press_Release/ind_prs22052024.pdf,Page 2,2) Nifty500 Shariah,1,3,"May 22, 2024","May 31, 2024",2024-MAY,DELETION,The following companies are being excluded,Honeywell Automation India Ltd.,HONAUT,,,,PASS,Extracted from ind_prs22052024.pdf Page 2 table
ind_prs22052024.pdf,https://www.niftyindices.com/Press_Release/ind_prs22052024.pdf,Page 2,2) Nifty500 Shariah,1,3,"May 22, 2024","May 31, 2024",2024-MAY,DELETION,The following companies are being excluded,IRCON International Ltd.,IRCON,,,,PASS,Extracted from ind_prs22052024.pdf Page 2 table
ind_prs22052024.pdf,https://www.niftyindices.com/Press_Release/ind_prs22052024.pdf,Page 2,2) Nifty500 Shariah,1,3,"May 22, 2024","May 31, 2024",2024-MAY,DELETION,The following companies are being excluded,Jindal Saw Ltd.,JINDALSAW,,,,PASS,Extracted from ind_prs22052024.pdf Page 2 table
ind_prs22052024.pdf,https://www.niftyindices.com/Press_Release/ind_prs22052024.pdf,Page 2,2) Nifty500 Shariah,1,3,"May 22, 2024","May 31, 2024",2024-MAY,DELETION,The following companies are being excluded,JK Lakshmi Cement Ltd.,JKLAKSHMI,,,,PASS,Extracted from ind_prs22052024.pdf Page 2 table
ind_prs22052024.pdf,https://www.niftyindices.com/Press_Release/ind_prs22052024.pdf,Page 2,2) Nifty500 Shariah,1,3,"May 22, 2024","May 31, 2024",2024-MAY,DELETION,The following companies are being excluded,Jubilant Pharmova Ltd.,JUBLPHARMA,,,,PASS,Extracted from ind_prs22052024.pdf Page 2 table
ind_prs22052024.pdf,https://www.niftyindices.com/Press_Release/ind_prs22052024.pdf,Page 2,2) Nifty500 Shariah,1,3,"May 22, 2024","May 31, 2024",2024-MAY,DELETION,The following companies are being excluded,Laurus Labs Ltd.,LAURUSLABS,,,,PASS,Extracted from ind_prs22052024.pdf Page 2 table
ind_prs22052024.pdf,https://www.niftyindices.com/Press_Release/ind_prs22052024.pdf,Page 2,2) Nifty500 Shariah,1,3,"May 22, 2024","May 31, 2024",2024-MAY,DELETION,The following companies are being excluded,NMDC Ltd.,NMDC,,,,PASS,Extracted from ind_prs22052024.pdf Page 2 table
ind_prs22052024.pdf,https://www.niftyindices.com/Press_Release/ind_prs22052024.pdf,Page 2,2) Nifty500 Shariah,1,3,"May 22, 2024","May 31, 2024",2024-MAY,DELETION,The following companies are being excluded,Piramal Pharma Ltd.,PPLPHARMA,,,,PASS,Extracted from ind_prs22052024.pdf Page 2 table
ind_prs22052024.pdf,https://www.niftyindices.com/Press_Release/ind_prs22052024.pdf,Page 2,2) Nifty500 Shariah,1,3,"May 22, 2024","May 31, 2024",2024-MAY,DELETION,The following companies are being excluded,PNC Infratech Ltd.,PNCINFRA,,,,PASS,Extracted from ind_prs22052024.pdf Page 2 table
ind_prs22052024.pdf,https://www.niftyindices.com/Press_Release/ind_prs22052024.pdf,Page 2,2) Nifty500 Shariah,1,3,"May 22, 2024","May 31, 2024",2024-MAY,DELETION,The following companies are being excluded,Prestige Estates Projects Ltd.,PRESTIGE,,,,PASS,Extracted from ind_prs22052024.pdf Page 2 table
ind_prs22052024.pdf,https://www.niftyindices.com/Press_Release/ind_prs22052024.pdf,Page 2,2) Nifty500 Shariah,1,3,"May 22, 2024","May 31, 2024",2024-MAY,DELETION,The following companies are being excluded,Suzlon Energy Ltd.,SUZLON,,,,PASS,Extracted from ind_prs22052024.pdf Page 2 table
ind_prs22052024.pdf,https://www.niftyindices.com/Press_Release/ind_prs22052024.pdf,Page 2,2) Nifty500 Shariah,1,3,"May 22, 2024","May 31, 2024",2024-MAY,DELETION,The following companies are being excluded,Tata Communications Ltd.,TATACOMM,,,,PASS,Extracted from ind_prs22052024.pdf Page 2 table
ind_prs22052024.pdf,https://www.niftyindices.com/Press_Release/ind_prs22052024.pdf,Page 2,2) Nifty500 Shariah,1,3,"May 22, 2024","May 31, 2024",2024-MAY,DELETION,The following companies are being excluded,Tata Steel Ltd.,TATASTEEL,,,,PASS,Extracted from ind_prs22052024.pdf Page 2 table
ind_prs22052024.pdf,https://www.niftyindices.com/Press_Release/ind_prs22052024.pdf,Page 2,2) Nifty500 Shariah,1,3,"May 22, 2024","May 31, 2024",2024-MAY,DELETION,The following companies are being excluded,TVS Motor Company Ltd.,TVSMOTOR,,,,PASS,Extracted from ind_prs22052024.pdf Page 2 table
ind_prs22052024.pdf,https://www.niftyindices.com/Press_Release/ind_prs22052024.pdf,Page 2,2) Nifty500 Shariah,1,3,"May 22, 2024","May 31, 2024",2024-MAY,DELETION,The following companies are being excluded,UPL Ltd.,UPL,,,,PASS,Extracted from ind_prs22052024.pdf Page 2 table
ind_prs22052024.pdf,https://www.niftyindices.com/Press_Release/ind_prs22052024.pdf,Page 2,2) Nifty500 Shariah,1,3,"May 22, 2024","May 31, 2024",2024-MAY,DELETION,The following companies are being excluded,Welspun Living Ltd.,WELSPUNLIV,,,,PASS,Extracted from ind_prs22052024.pdf Page 2 table
ind_prs22052024.pdf,https://www.niftyindices.com/Press_Release/ind_prs22052024.pdf,Page 2,2) Nifty500 Shariah,1,3,"May 22, 2024","May 31, 2024",2024-MAY,ADDITION,The following companies are being included,Adani Total Gas Ltd.,ATGL,,,,PASS,Extracted from ind_prs22052024.pdf Page 2 table
ind_prs22052024.pdf,https://www.niftyindices.com/Press_Release/ind_prs22052024.pdf,Page 2,2) Nifty500 Shariah,1,3,"May 22, 2024","May 31, 2024",2024-MAY,ADDITION,The following companies are being included,Aditya Birla Fashion and Retail Ltd.,ABFRL,,,,PASS,Extracted from ind_prs22052024.pdf Page 2 table
ind_prs22052024.pdf,https://www.niftyindices.com/Press_Release/ind_prs22052024.pdf,Page 2,2) Nifty500 Shariah,1,3,"May 22, 2024","May 31, 2024",2024-MAY,ADDITION,The following companies are being included,Affle (India) Ltd.,AFFLE,,,,PASS,Extracted from ind_prs22052024.pdf Page 2 table
ind_prs22052024.pdf,https://www.niftyindices.com/Press_Release/ind_prs22052024.pdf,Page 2,2) Nifty500 Shariah,1,3,"May 22, 2024","May 31, 2024",2024-MAY,ADDITION,The following companies are being included,Aster DM Healthcare Ltd.,ASTERDM,,,,PASS,Extracted from ind_prs22052024.pdf Page 2 table
ind_prs22052024.pdf,https://www.niftyindices.com/Press_Release/ind_prs22052024.pdf,Page 2,2) Nifty500 Shariah,1,3,"May 22, 2024","May 31, 2024",2024-MAY,ADDITION,The following companies are being included,Bata India Ltd.,BATAINDIA,,,,PASS,Extracted from ind_prs22052024.pdf Page 2 table
ind_prs22052024.pdf,https://www.niftyindices.com/Press_Release/ind_prs22052024.pdf,Page 2,2) Nifty500 Shariah,1,3,"May 22, 2024","May 31, 2024",2024-MAY,ADDITION,The following companies are being included,Caplin Point Laboratories Ltd.,CAPLIPOINT,,,,PASS,Extracted from ind_prs22052024.pdf Page 2 table
ind_prs22052024.pdf,https://www.niftyindices.com/Press_Release/ind_prs22052024.pdf,Page 2,2) Nifty500 Shariah,1,3,"May 22, 2024","May 31, 2024",2024-MAY,ADDITION,The following companies are being included,FDC Ltd.,FDC,,,,PASS,Extracted from ind_prs22052024.pdf Page 2 table
ind_prs22052024.pdf,https://www.niftyindices.com/Press_Release/ind_prs22052024.pdf,Page 2,2) Nifty500 Shariah,1,3,"May 22, 2024","May 31, 2024",2024-MAY,ADDITION,The following companies are being included,Finolex Cables Ltd.,FINCABLES,,,,PASS,Extracted from ind_prs22052024.pdf Page 2 table
ind_prs22052024.pdf,https://www.niftyindices.com/Press_Release/ind_prs22052024.pdf,Page 2,2) Nifty500 Shariah,1,3,"May 22, 2024","May 31, 2024",2024-MAY,ADDITION,The following companies are being included,Finolex Industries Ltd.,FINPIPE,,,,PASS,Extracted from ind_prs22052024.pdf Page 2 table
ind_prs22052024.pdf,https://www.niftyindices.com/Press_Release/ind_prs22052024.pdf,Page 2,2) Nifty500 Shariah,1,3,"May 22, 2024","May 31, 2024",2024-MAY,ADDITION,The following companies are being included,Fortis Healthcare Ltd.,FORTIS,,,,PASS,Extracted from ind_prs22052024.pdf Page 2 table
ind_prs22052024.pdf,https://www.niftyindices.com/Press_Release/ind_prs22052024.pdf,Page 2,2) Nifty500 Shariah,1,3,"May 22, 2024","May 31, 2024",2024-MAY,ADDITION,The following companies are being included,FSN E-Commerce Ventures Ltd.,NYKAA,,,,PASS,Extracted from ind_prs22052024.pdf Page 2 table
ind_prs22052024.pdf,https://www.niftyindices.com/Press_Release/ind_prs22052024.pdf,Page 2,2) Nifty500 Shariah,1,3,"May 22, 2024","May 31, 2024",2024-MAY,ADDITION,The following companies are being included,Indus Towers Ltd.,INDUSTOWER,,,,PASS,Extracted from ind_prs22052024.pdf Page 2 table
ind_prs22052024.pdf,https://www.niftyindices.com/Press_Release/ind_prs22052024.pdf,Page 2,2) Nifty500 Shariah,1,3,"May 22, 2024","May 31, 2024",2024-MAY,ADDITION,The following companies are being included,Macrotech Developers Ltd.,LODHA,,,,PASS,Extracted from ind_prs22052024.pdf Page 2 table
ind_prs22052024.pdf,https://www.niftyindices.com/Press_Release/ind_prs22052024.pdf,Page 2,2) Nifty500 Shariah,1,3,"May 22, 2024","May 31, 2024",2024-MAY,ADDITION,The following companies are being included,Max Healthcare Institute Ltd.,MAXHEALTH,,,,PASS,Extracted from ind_prs22052024.pdf Page 2 table
ind_prs22052024.pdf,https://www.niftyindices.com/Press_Release/ind_prs22052024.pdf,Page 2,2) Nifty500 Shariah,1,3,"May 22, 2024","May 31, 2024",2024-MAY,ADDITION,The following companies are being included,Medplus Health Services Ltd.,MEDPLUS,,,,PASS,Extracted from ind_prs22052024.pdf Page 2 table
ind_prs22052024.pdf,https://www.niftyindices.com/Press_Release/ind_prs22052024.pdf,Page 2,2) Nifty500 Shariah,1,3,"May 22, 2024","May 31, 2024",2024-MAY,ADDITION,The following companies are being included,Metro Brands Ltd.,METROBRAND,,,,PASS,Extracted from ind_prs22052024.pdf Page 2 table
ind_prs22052024.pdf,https://www.niftyindices.com/Press_Release/ind_prs22052024.pdf,Page 2,2) Nifty500 Shariah,1,3,"May 22, 2024","May 31, 2024",2024-MAY,ADDITION,The following companies are being included,Minda Corporation Ltd.,MINDACORP,,,,PASS,Extracted from ind_prs22052024.pdf Page 2 table
ind_prs22052024.pdf,https://www.niftyindices.com/Press_Release/ind_prs22052024.pdf,Page 3,2) Nifty500 Shariah,1,3,"May 22, 2024","May 31, 2024",2024-MAY,ADDITION,The following companies are being included,MMTC Ltd.,MMTC,,,,PASS,Extracted from ind_prs22052024.pdf Page 3 table
ind_prs22052024.pdf,https://www.niftyindices.com/Press_Release/ind_prs22052024.pdf,Page 3,2) Nifty500 Shariah,1,3,"May 22, 2024","May 31, 2024",2024-MAY,ADDITION,The following companies are being included,Praj Industries Ltd.,PRAJIND,,,,PASS,Extracted from ind_prs22052024.pdf Page 3 table
ind_prs22052024.pdf,https://www.niftyindices.com/Press_Release/ind_prs22052024.pdf,Page 3,2) Nifty500 Shariah,1,3,"May 22, 2024","May 31, 2024",2024-MAY,ADDITION,The following companies are being included,Prism Johnson Ltd.,PRSMJOHNSN,,,,PASS,Extracted from ind_prs22052024.pdf Page 3 table
